year,run_number,time_idx,RMSE,ME,RMSE_GP,ME_GP
2019,1,32,7.758058497699334,2.3593862089392257,7.9354956921062065,-0.5221487688977245
2019,2,32,7.663376137669771,0.8577904635912752,8.134720831338978,-0.05658494267235272
