"ITTER107","Territory","TIPO_DATO5","Data type","AGRI_MADRE","Type of crop","TIME","Select time","Value","Flag Codes","Flags"
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2007","2007",45328,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2008","2008",45328,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2009","2009",27000,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2010","2010",28000,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2011","2011",29001,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2012","2012",48874,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2013","2013",34672,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2014","2014",23710,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2015","2015",26840,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2016","2016",26840,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2017","2017",23995,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2018","2018",24120,,
"ITE42","Rieti","TP_QUIN_EXT","total production - quintals ","WINE","wine","2019","2019",31390,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2006","2006",6100,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2007","2007",6100,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2008","2008",6100,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2009","2009",6100,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2010","2010",5000,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2011","2011",1500,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2012","2012",1200,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2013","2013",700,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2014","2014",700,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2015","2015",700,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2016","2016",700,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2017","2017",700,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2018","2018",700,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2019","2019",700,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2020","2020",700,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2021","2021",700,,
"ITF41","Foggia","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2022","2022",700,,
"ITD43","Gorizia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2020","2020",618,,
"ITE33","Macerata","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2006","2006",320,"e","estimate data"
"ITE33","Macerata","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2007","2007",284,"e","estimate data"
"ITE33","Macerata","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2008","2008",294,,
"ITE33","Macerata","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2009","2009",284,"e","estimate data"
"ITE33","Macerata","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2010","2010",287,"e","estimate data"
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2006","2006",35,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2007","2007",32,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2008","2008",20,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2009","2009",12,"e","estimate data"
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2010","2010",12,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2011","2011",9,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2012","2012",9,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2013","2013",9,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2014","2014",9,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2015","2015",43,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2016","2016",43,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2017","2017",35,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2018","2018",35,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2019","2019",35,"e","estimate data"
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2020","2020",35,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2021","2021",35,,
"ITF13","Pescara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2022","2022",40,,
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2006","2006",23208,"e","estimate data"
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2007","2007",24003,"e","estimate data"
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2008","2008",23650,"e","estimate data"
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2009","2009",11800,"e","estimate data"
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2010","2010",10500,"e","estimate data"
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2011","2011",6300,"e","estimate data"
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2013","2013",8778,,
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2014","2014",10360,,
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2015","2015",12000,,
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2016","2016",3700,,
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2017","2017",110,,
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2018","2018",231,,
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2019","2019",231,"e","estimate data"
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2020","2020",75,,
"ITG27","Cagliari","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2021","2021",75,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2006","2006",92,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2007","2007",92,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2008","2008",90,"e","estimate data"
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2009","2009",91,"e","estimate data"
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2010","2010",89,"e","estimate data"
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2011","2011",91,"e","estimate data"
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2012","2012",89,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2013","2013",90,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2014","2014",90,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2015","2015",90,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2016","2016",93,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2017","2017",90,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2018","2018",85,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2019","2019",85,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2020","2020",80,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2021","2021",84,,
"ITC15","Novara","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2022","2022",81,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2006","2006",51730,"e","estimate data"
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2007","2007",54125,"e","estimate data"
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2008","2008",24289,"e","estimate data"
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2009","2009",43381,"e","estimate data"
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2010","2010",39800,"e","estimate data"
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2011","2011",40500,"e","estimate data"
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2012","2012",37849,"e","estimate data"
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2013","2013",39642,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2014","2014",23100,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2015","2015",17650,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2016","2016",17650,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2017","2017",324,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2018","2018",353,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2019","2019",261,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2020","2020",283,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2021","2021",283,,
"ITG27","Cagliari","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2022","2022",353,,
"ITE31","Pesaro e Urbino","HP_Q_EXT","harvested production - quintals ","OLIVT","table olives","2006","2006",354,"e","estimate data"
"ITE31","Pesaro e Urbino","HP_Q_EXT","harvested production - quintals ","OLIVT","table olives","2007","2007",353,"e","estimate data"
"ITE31","Pesaro e Urbino","HP_Q_EXT","harvested production - quintals ","OLIVT","table olives","2010","2010",2000,"e","estimate data"
"ITE31","Pesaro e Urbino","HP_Q_EXT","harvested production - quintals ","OLIVT","table olives","2011","2011",2060,,
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2006","2006",585,,
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2007","2007",22,,
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2009","2009",50,"e","estimate data"
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2010","2010",30,"e","estimate data"
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2011","2011",24,"e","estimate data"
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2013","2013",30,,
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2014","2014",32,,
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2015","2015",588,,
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2016","2016",196,,
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2017","2017",168,"e","estimate data"
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2018","2018",215,"e","estimate data"
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2019","2019",215,"e","estimate data"
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2020","2020",169,,
"ITD43","Gorizia","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2021","2021",10,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2006","2006",20,"e","estimate data"
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2007","2007",21,"e","estimate data"
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2008","2008",21,"e","estimate data"
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2009","2009",20,"e","estimate data"
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2010","2010",20,"e","estimate data"
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2011","2011",19,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2012","2012",19,"e","estimate data"
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2013","2013",19,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2014","2014",25,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2015","2015",25,"e","estimate data"
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2016","2016",25,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2017","2017",25,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2018","2018",25,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2019","2019",25,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2020","2020",25,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2021","2021",25,,
"ITF64","Vibo Valentia","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2022","2022",25,,
"ITD56","Ferrara","TP_QUIN_EXT","total production - quintals ","WINE","wine","2006","2006",79077,,
"ITD56","Ferrara","TP_QUIN_EXT","total production - quintals ","WINE","wine","2007","2007",66150,,
"ITD56","Ferrara","TP_QUIN_EXT","total production - quintals ","WINE","wine","2008","2008",77252,,
"ITD56","Ferrara","TP_QUIN_EXT","total production - quintals ","WINE","wine","2009","2009",74703,,
"ITD56","Ferrara","TP_QUIN_EXT","total production - quintals ","WINE","wine","2010","2010",70862,,
"ITD56","Ferrara","TP_QUIN_EXT","total production - quintals ","WINE","wine","2011","2011",60195,"e","estimate data"
"ITD56","Ferrara","TP_QUIN_EXT","total production - quintals ","WINE","wine","2012","2012",51272,,
"ITD56","Ferrara","TP_QUIN_EXT","total production - quintals ","WINE","wine","2013","2013",60928,,
