"ITTER107","Territory","TIPO_DATO5","Data type","AGRI_MADRE","Type of crop","TIME","Select time","Value","Flag Codes","Flags"
"ITE34","Ascoli Piceno","ART","total area - hectares","HEMP","hemp","2015","2015",10,,
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2008","2008",4,"e","estimate data"
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2009","2009",5,"e","estimate data"
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2010","2010",5,"e","estimate data"
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2011","2011",5,"e","estimate data"
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2013","2013",5,,
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2014","2014",5,,
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2015","2015",5,,
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2016","2016",5,,
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2017","2017",5,,
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2018","2018",5,,
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2019","2019",1,,
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2020","2020",1,,
"ITG25","Sassari","ART","total area - hectares","PARSNGROPEN","parsley in open field","2021","2021",1,,
"ITC15","Novara","HP_Q_EXT","harvested production - quintals ","GROU","groundnut","2021","2021",120,,
"ITD41","Pordenone","ART","total area - hectares","PARSNGROPEN","parsley in open field","2016","2016",1,,
"ITD31","Verona","TP_QUIN_EXT","total production - quintals ","GROU","groundnut","2006","2006",4000,,
"ITD31","Verona","TP_QUIN_EXT","total production - quintals ","GROU","groundnut","2007","2007",4000,,
"ITD31","Verona","TP_QUIN_EXT","total production - quintals ","GROU","groundnut","2016","2016",125,,
"ITD31","Verona","TP_QUIN_EXT","total production - quintals ","GROU","groundnut","2017","2017",150,,
"ITD31","Verona","TP_QUIN_EXT","total production - quintals ","GROU","groundnut","2018","2018",224,,
"ITD31","Verona","TP_QUIN_EXT","total production - quintals ","GROU","groundnut","2020","2020",42,,
"ITD31","Verona","TP_QUIN_EXT","total production - quintals ","GROU","groundnut","2021","2021",109,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2006","2006",410,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2007","2007",457,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2008","2008",140,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2009","2009",150,"e","estimate data"
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2010","2010",213,"e","estimate data"
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2011","2011",203,"e","estimate data"
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2013","2013",98,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2014","2014",92,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2015","2015",65,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2016","2016",65,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2017","2017",44,"e","estimate data"
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2018","2018",131,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2019","2019",40,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2020","2020",77,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2021","2021",120,,
"ITC16","Cuneo","ART","total area - hectares","SUNFLO","sunflower","2022","2022",133,,
"ITE16","Livorno","ART","total area - hectares","HEMP","hemp","2008","2008",2,,
"ITE16","Livorno","ART","total area - hectares","HEMP","hemp","2009","2009",2,"e","estimate data"
"ITE16","Livorno","ART","total area - hectares","HEMP","hemp","2010","2010",2,,
"ITE16","Livorno","ART","total area - hectares","HEMP","hemp","2017","2017",2,,
"ITE16","Livorno","ART","total area - hectares","HEMP","hemp","2018","2018",4,,
"ITE16","Livorno","ART","total area - hectares","HEMP","hemp","2019","2019",4,,
"ITE16","Livorno","ART","total area - hectares","HEMP","hemp","2020","2020",4,,
"ITE16","Livorno","ART","total area - hectares","HEMP","hemp","2021","2021",4,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2006","2006",20,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2007","2007",18,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2008","2008",15,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2009","2009",13,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2010","2010",12,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2011","2011",10,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2012","2012",40,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2013","2013",65,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2014","2014",65,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2015","2015",65,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2016","2016",45,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2017","2017",35,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2018","2018",31,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2019","2019",26,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2020","2020",21,,
"ITD58","Forlì-Cesena","ART","total area - hectares","PARSNGROPEN","parsley in open field","2021","2021",20,,
"ITC34","La Spezia","ART","total area - hectares","TOBAC","tobacco","2019","2019",11,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2006","2006",12,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2007","2007",12,"e","estimate data"
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2008","2008",75,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2009","2009",800,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2010","2010",1200,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2011","2011",800,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2012","2012",900,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2013","2013",548,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2014","2014",694,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2015","2015",590,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2016","2016",587,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2017","2017",547,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2018","2018",381,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2019","2019",436,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2020","2020",339,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2021","2021",433,,
"ITD34","Treviso","ART","total area - hectares","RAPE","rape","2022","2022",355,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2006","2006",1,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2007","2007",2,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2008","2008",2,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2009","2009",2,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2010","2010",3,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2011","2011",3,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2012","2012",3,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2013","2013",4,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2014","2014",5,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2015","2015",5,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2016","2016",5,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2017","2017",5,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2018","2018",5,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2019","2019",5,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2020","2020",5,,
"ITG14","Agrigento","ART","total area - hectares","PARSNGROPEN","parsley in open field","2021","2021",5,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2006","2006",227,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2008","2008",252,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2009","2009",254,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2010","2010",218,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2011","2011",150,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2012","2012",122,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2013","2013",66,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2014","2014",69,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2015","2015",51,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2016","2016",47,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2017","2017",64,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2018","2018",46,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2019","2019",33,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2020","2020",28,,
"ITF35","Salerno","ART","total area - hectares","TOBAC","tobacco","2021","2021",28,,
"ITD32","Vicenza","ART","total area - hectares","PARSNGROPEN","parsley in open field","2006","2006",2,,
"ITD32","Vicenza","ART","total area - hectares","PARSNGROPEN","parsley in open field","2007","2007",2,,
"ITD32","Vicenza","ART","total area - hectares","PARSNGROPEN","parsley in open field","2008","2008",2,"e","estimate data"
"ITD32","Vicenza","ART","total area - hectares","PARSNGROPEN","parsley in open field","2009","2009",2,,
"ITD32","Vicenza","ART","total area - hectares","PARSNGROPEN","parsley in open field","2010","2010",2,,
"ITD32","Vicenza","ART","total area - hectares","PARSNGROPEN","parsley in open field","2011","2011",2,,
"ITD32","Vicenza","ART","total area - hectares","PARSNGROPEN","parsley in open field","2012","2012",2,,
"ITD32","Vicenza","ART","total area - hectares","PARSNGROPEN","parsley in open field","2013","2013",2,,
"ITD32","Vicenza","ART","total area - hectares","PARSNGROPEN","parsley in open field","2017","2017",1,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2006","2006",630,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2007","2007",640,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2008","2008",650,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2009","2009",680,"e","estimate data"
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2010","2010",730,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2011","2011",735,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2012","2012",730,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2013","2013",730,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2014","2014",732,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2015","2015",450,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2016","2016",448,"e","estimate data"
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2017","2017",450,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2018","2018",480,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2019","2019",470,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2020","2020",475,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2021","2021",475,,
"ITF14","Chieti","ART","total area - hectares","SUNFLO","sunflower","2022","2022",470,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2006","2006",2735,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2007","2007",2350,"e","estimate data"
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2008","2008",2550,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2009","2009",2975,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2010","2010",1400,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2011","2011",1050,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2012","2012",700,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2013","2013",1728,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2014","2014",578,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2015","2015",168,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2016","2016",1060,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2017","2017",1125,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2018","2018",1630,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2019","2019",4350,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2020","2020",6075,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2021","2021",3250,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2022","2022",2650,,
"ITG16","Enna","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2006","2006",55,"e","estimate data"
"ITC4B","Mantova","ART","total area - hectares","TOBAC","tobacco","2008","2008",31,,
"ITC4B","Mantova","ART","total area - hectares","TOBAC","tobacco","2009","2009",54,,
"ITD59","Rimini","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2015","2015",5200,,
"ITD59","Rimini","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2016","2016",5200,,
"ITD59","Rimini","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2017","2017",4160,,
"ITD59","Rimini","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2018","2018",4160,,
"ITD59","Rimini","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2019","2019",3584,,
"ITD59","Rimini","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2020","2020",2100,,
"ITD59","Rimini","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2021","2021",1610,,
"ITD53","Reggio nell'Emilia","ART","total area - hectares","RAPE","rape","2009","2009",65,,
"ITD53","Reggio nell'Emilia","ART","total area - hectares","RAPE","rape","2010","2010",40,,
"ITD53","Reggio nell'Emilia","ART","total area - hectares","RAPE","rape","2011","2011",46,,
"ITD53","Reggio nell'Emilia","ART","total area - hectares","RAPE","rape","2012","2012",20,,
"ITD53","Reggio nell'Emilia","ART","total area - hectares","RAPE","rape","2013","2013",25,,
"ITD53","Reggio nell'Emilia","ART","total area - hectares","RAPE","rape","2014","2014",29,,
"ITD53","Reggio nell'Emilia","ART","total area - hectares","RAPE","rape","2015","2015",15,,
"ITD53","Reggio nell'Emilia","ART","total area - hectares","RAPE","rape","2018","2018",20,,
"ITD53","Reggio nell'Emilia","ART","total area - hectares","RAPE","rape","2022","2022",106,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2006","2006",80668,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2007","2007",33320,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2008","2008",26144,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2009","2009",32379,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2010","2010",23478,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2011","2011",24500,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2012","2012",13475,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2013","2013",10080,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2014","2014",20040,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2015","2015",18000,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2016","2016",22320,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2017","2017",17000,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2018","2018",35200,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2019","2019",33000,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2020","2020",45584,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2021","2021",30970,,
"ITC4A","Cremona","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2022","2022",34124,,
"ITC31","Imperia","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2013","2013",100,,
"ITC31","Imperia","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2014","2014",100,,
"ITC31","Imperia","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2021","2021",100,,
"ITG2C","Carbonia-Iglesias","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2008","2008",58,"e","estimate data"
"ITG2C","Carbonia-Iglesias","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2009","2009",58,"e","estimate data"
"ITG2C","Carbonia-Iglesias","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2010","2010",58,"e","estimate data"
"ITG2C","Carbonia-Iglesias","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2011","2011",58,"e","estimate data"
"ITG2C","Carbonia-Iglesias","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2013","2013",58,,
"ITG2C","Carbonia-Iglesias","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2014","2014",61,,
"ITG2C","Carbonia-Iglesias","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2015","2015",60,,
"ITG2C","Carbonia-Iglesias","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2016","2016",60,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2006","2006",600,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2007","2007",2350,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2008","2008",7800,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2009","2009",11500,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2010","2010",9900,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2011","2011",14700,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2012","2012",9500,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2013","2013",10080,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2014","2014",9750,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2015","2015",8970,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2016","2016",10763,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2017","2017",10225,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2018","2018",13968,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2019","2019",16449,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2020","2020",20014,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2021","2021",16401,,
"ITD55","Bologna","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2022","2022",16875,,
"ITF52","Matera","ART","total area - hectares","FLAX","flax","2006","2006",4,,
"ITF52","Matera","ART","total area - hectares","FLAX","flax","2007","2007",4,,
"ITF52","Matera","ART","total area - hectares","FLAX","flax","2008","2008",4,"e","estimate data"
"ITF52","Matera","ART","total area - hectares","FLAX","flax","2009","2009",4,"e","estimate data"
"ITF52","Matera","ART","total area - hectares","FLAX","flax","2010","2010",4,"e","estimate data"
"ITF52","Matera","ART","total area - hectares","FLAX","flax","2011","2011",4,"e","estimate data"
"ITF52","Matera","ART","total area - hectares","FLAX","flax","2013","2013",4,"e","estimate data"
"ITF52","Matera","ART","total area - hectares","FLAX","flax","2014","2014",4,,
"ITF52","Matera","ART","total area - hectares","FLAX","flax","2015","2015",4,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2006","2006",3600,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2007","2007",3600,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2008","2008",3600,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2009","2009",4700,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2010","2010",105,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2011","2011",120,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2017","2017",4000,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2018","2018",4000,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2019","2019",4000,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2020","2020",4000,,
"ITC33","Genova","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2021","2021",370,,
"ITC48","Pavia","ART","total area - hectares","FLAX","flax","2016","2016",4,,
"ITC48","Pavia","ART","total area - hectares","FLAX","flax","2017","2017",34,,
"ITC48","Pavia","ART","total area - hectares","FLAX","flax","2018","2018",64,,
"ITC48","Pavia","ART","total area - hectares","FLAX","flax","2019","2019",34,,
"ITC48","Pavia","ART","total area - hectares","FLAX","flax","2020","2020",75,,
"ITC48","Pavia","ART","total area - hectares","FLAX","flax","2021","2021",27,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2007","2007",17000,"e","estimate data"
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2008","2008",19140,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2009","2009",23551,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2010","2010",17836,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2011","2011",17835,"e","estimate data"
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2012","2012",7812,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2013","2013",14293,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2014","2014",20176,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2015","2015",7220,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2016","2016",12518,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2017","2017",23456,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2018","2018",28540,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2019","2019",21050,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2020","2020",25540,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2021","2021",36730,,
"ITD36","Padova","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2022","2022",24980,,
"ITE18","Arezzo","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2016","2016",1210,,
"ITE18","Arezzo","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2017","2017",1280,,
"ITE18","Arezzo","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2018","2018",910,,
"ITE18","Arezzo","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2019","2019",6000,,
"ITE18","Arezzo","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2020","2020",6650,,
"ITE18","Arezzo","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2021","2021",4200,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2006","2006",3240,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2007","2007",4500,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2008","2008",4000,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2009","2009",5250,"e","estimate data"
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2010","2010",730,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2011","2011",950,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2012","2012",1100,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2013","2013",1700,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2014","2014",1350,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2015","2015",2330,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2016","2016",2500,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2017","2017",1200,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2018","2018",480,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2019","2019",1294,,
"ITE16","Livorno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2020","2020",1290,,
